127.0.0.1 - - [22/Jul/2022:08:43:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3802
127.0.0.1 - - [22/Jul/2022:08:49:15 +0200] "GET /member/ HTTP/1.1" 200 8053
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/font-awesome/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/flag-icon.min.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/ionicons/ionicons.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/datatable.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/slim.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/jquery.dataTables.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/select2.min.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /library/javascript/jquery-ui-1.10.3.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /library/javascript/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /library/javascript/bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /library/javascript/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /css/fonts/ionicons.ttf?v=2.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:08:49:16 +0200] "GET /member/?action=search&filter_search=&sEcho=1&iColumns=4&sColumns=%2C%2C%2C&iDisplayStart=0&iDisplayLength=100&mDataProp_0=0&mDataProp_1=1&mDataProp_2=2&mDataProp_3=3 HTTP/1.1" 200 29
127.0.0.1 - - [22/Jul/2022:08:53:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3802
127.0.0.1 - - [22/Jul/2022:08:53:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3802
127.0.0.1 - - [22/Jul/2022:09:03:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3807
127.0.0.1 - - [22/Jul/2022:09:03:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3807
127.0.0.1 - - [22/Jul/2022:09:04:15 +0200] "GET / HTTP/1.1" 200 5660
127.0.0.1 - - [22/Jul/2022:09:04:15 +0200] "GET /css/font-awesome/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Jul/2022:09:04:15 +0200] "GET /css/ionicons/ionicons.css HTTP/1.1" 304 -
